Bromwell	8.625
High	6.088803088803089
is	5.704717185309256
a	5.534238699951453
cartoon	5.0078125
comedy	5.654938670109749
.	5.384113914765642
It	5.625942602940379
ran	5.604347826086957
at	5.32349841938883
the	5.5946282173662825
same	5.380271084337349
time	5.559495095674546
as	5.883624348943395
some	5.246055909216717
other	5.711452991452991
programs	6.015151515151516
about	5.338801004027786
school	5.1005256241787125
life	6.359936153232242
,	5.622926017084118
such	5.500907075186454
Teachers	3.8333333333333335
My	5.81155303030303
35	5.802083333333333
years	6.320200409929401
in	5.703260176668792
teaching	5.5625
profession	5.707692307692308
lead	5.365190365190365
me	5.348961821835231
to	5.411810800322398
believe	4.916184971098266
that	5.401025830468018
s	5.580953134895504
satire	5.705426356589148
much	5.415425250924459
closer	6.181818181818182
reality	6.355179704016913
than	5.302671523982999
The	5.493423825049349
scramble	5.5
survive	6.143426294820717
financially	6.285714285714286
insightful	6.2615384615384615
students	4.929178470254958
who	5.706625980819529
can	5.343286713286713
see	5.645225225225225
right	5.5447103274559195
through	5.352335871578514
their	5.71657318617695
pathetic	2.675615212527964
teachers	5.169014084507042
pomp	5.777777777777778
pettiness	8.5
of	5.66028167059803
whole	4.9761281883584045
situation	6.081325301204819
all	5.472557325720601
remind	5.737179487179487
schools	5.416666666666667
I	5.226180330663031
knew	5.626274065685164
and	5.824106744793325
When	5.87840585603904
saw	5.769833496571988
episode	6.2654590880699566
which	5.643728148716637
student	4.8931506849315065
repeatedly	4.905172413793103
tried	4.354628422425033
burn	4.067226890756302
down	5.286031042128603
immediately	5.495515695067264
recalled	6.333333333333333
A	5.794736045983966
classic	6.538726333907057
line	5.14985754985755
:	5.352629513343799
INSPECTOR	6.5
m	4.762023217247098
here	5.318298207602915
sack	3.923076923076923
one	5.520357172114361
your	4.930023813885327
STUDENT	6.333333333333333
Welcome	5.825
expect	5.423772609819121
many	5.942528735632184
adults	6.079019073569483
my	5.579881656804734
age	6.3058103975535165
think	5.472984322508399
far	5.221527777777778
fetched	5.117647058823529
What	4.868460840641064
pity	5.6292682926829265
it	5.43726465409775
isn	4.978267817193991
t	4.81238523959012
!	5.390675895765472
Homelessness	8.0
(	5.642257818459192
or	5.021787999308318
Houselessness	8.0
George	6.056338028169014
Carlin	6.916666666666667
stated	5.234848484848484
)	5.615369730476849
has	5.812084157525625
been	5.152758285652596
an	5.626177658142665
issue	5.648083623693379
for	5.5294828362275235
but	5.3992493815927896
never	5.494148244473342
plan	5.724550898203593
help	5.657051282051282
those	5.650022799817601
on	5.4455936611625235
street	5.740566037735849
were	5.111329037078547
once	5.936814621409922
considered	5.72972972972973
human	6.359654943596549
did	5.159825033647375
everything	5.5372529143436395
from	5.648176446617767
going	5.027315619567917
work	5.69870908252651
vote	5.676328502415459
matter	5.624209575429088
Most	5.424715909090909
people	5.339324308952338
homeless	5.961832061068702
just	4.822686495273647
lost	5.557339449541284
cause	5.171779141104294
while	5.691617533965649
worrying	5.666666666666667
things	5.501998857795545
racism	5.931506849315069
war	6.460826210826211
Iraq	5.176470588235294
pressuring	6.6
kids	5.1941244239631335
succeed	4.9865771812080535
technology	5.829875518672199
elections	2.9
inflation	6.2727272727272725
if	5.028463498199069
they	4.966229274743159
ll	5.18558495821727
be	5.185462159736764
next	5.53185955786736
end	5.36976320582878
up	5.313741974931213
streets	6.213636363636364
But	5.513082583810302
what	5.442384416803567
you	5.3960579296012465
given	5.306674338319908
bet	5.100877192982456
live	6.336382828993666
month	5.613793103448276
without	5.539755856153085
luxuries	6.75
had	5.182808280828083
home	5.81981460023175
entertainment	5.6896135265700485
sets	5.88479809976247
bathroom	5.2792792792792795
pictures	6.265789473684211
wall	5.510385756676558
computer	4.527593818984547
treasure	6.795180722891566
like	5.07075834487002
?	4.028654898060666
That	4.985469448584203
Goddard	5.375
Bolt	7.1
lesson	6.062761506276151
Mel	5.991525423728813
Brooks	6.656626506024097
directs	6.647058823529412
stars	5.669793621013133
plays	6.244565217391305
rich	6.030245746691872
man	5.963945716021875
world	6.331717661314753
until	5.741745283018868
deciding	5.836734693877551
make	4.814561136478945
with	5.632017891254717
sissy	9.0
rival	7.07051282051282
Jeffery	6.75
Tambor	6.333333333333333
he	5.70269069166128
thirty	4.893939393939394
days	5.839070567986231
;	5.708445240226798
succeeds	6.4397590361445785
do	5.0566992118574285
wants	5.636221701795472
future	6.623693379790941
project	4.583720930232558
making	4.928275862068966
more	5.688135108057821
buildings	5.186813186813187
where	5.532162755360459
thrown	4.647642679900744
bracelet	6.8
his	6.0332425848975495
leg	4.757281553398058
monitor	4.724137931034483
every	5.528804815133276
move	5.367751060820368
step	6.089855072463768
off	4.855899581589958
sidewalk	6.793103448275862
He	5.9335200746965455
nickname	6.333333333333333
Pepto	5.0
by	5.713559554883912
vagrant	7.5
after	5.474747474747475
written	5.295039164490862
forehead	3.5652173913043477
meets	6.549848942598187
characters	5.496240601503759
including	6.158959537572255
woman	5.511751326762699
name	4.972005208333333
Molly	4.892857142857143
Lesley	3.5384615384615383
Ann	6.915194346289753
Warren	5.719298245614035
ex	5.636363636363637
-	5.388535221766679
dancer	6.407692307692308
got	5.109620325435341
divorce	6.111111111111111
before	5.446424090338771
losing	6.219047619047619
her	5.902346406710497
pals	5.972222222222222
Sailor	5.125
Howard	6.413385826771654
Morris	6.814432989690721
Fumes	8.0
Teddy	5.133333333333334
Wilson	5.31
are	5.5206903650837225
already	5.169852941176471
used	5.322442420996251
They	5.160336239103362
re	5.021695815806951
survivors	6.232558139534884
not	5.28619444345121
reaching	5.582417582417582
mutual	6.9818181818181815
agreements	6.0
when	5.657496796240923
being	5.401191035887792
fight	5.457142857142857
flight	5.3023255813953485
kill	4.643389199255121
killed	4.911334552102376
While	6.028308563340411
love	6.759823848238482
connection	5.5062240663900415
between	6.155363011652226
wasn	4.575545851528385
necessary	6.149532710280374
plot	4.559645852749301
found	5.570206145468689
Life	6.706948640483383
Stinks	6.5
observant	8.357142857142858
films	5.808227286179343
prior	5.471590909090909
shows	6.380201489268506
tender	7.914893617021277
side	5.935907970419064
compared	5.474541751527495
slapstick	5.676300578034682
Blazing	3.9
Saddles	3.85
Young	6.249350649350649
Frankenstein	5.303370786516854
Spaceballs	6.0
show	5.883992655650142
having	5.392451114142792
something	4.921375921375922
valuable	5.182795698924731
day	6.008838383838384
hand	5.375927452596867
stupid	3.0197897340754483
don	4.801002438363587
know	5.2139917695473255
money	3.9128160418483
Maybe	4.5375302663438255
should	4.904607922392886
give	5.184226932668329
instead	4.292073170731707
using	5.1278295605858855
Monopoly	4.666666666666667
Or	4.525337837837838
maybe	4.978807947019868
this	5.0908163936583115
film	5.596911138545262
will	5.952581785022227
inspire	5.769230769230769
others	6.024983563445102
Brilliant	7.746666666666667
over	5.301305057096248
acting	4.56503807106599
Best	7.160919540229885
dramatic	5.9541984732824424
hobo	3.625
lady	5.317843866171004
have	5.171031572821184
ever	5.1289647960962
seen	5.518769787426504
scenes	5.261383452819221
clothes	5.049844236760125
warehouse	2.372093023255814
second	5.6560364464692485
none	4.574144486692015
corn	4.588235294117647
face	5.468608414239482
good	5.474544701986755
anything	4.590353023418385
take	5.3344420925309946
lawyers	5.4375
also	6.315329218106996
superb	8.043076923076923
After	5.49234693877551
accused	6.313559322033898
turncoat	8.25
selling	5.777777777777778
out	5.2951265673054175
boss	6.170940170940171
dishonest	5.285714285714286
lawyer	5.916666666666667
shrugs	3.5
indifferently	5.333333333333333
says	5.261106074342702
Three	5.7560975609756095
funny	5.138782358581016
words	5.520808561236623
Jeffrey	5.961904761904762
favorite	7.638865721434529
later	6.125063291139241
Larry	5.966850828729282
Sanders	6.0
fantastic	7.876344086021505
too	5.376290733538957
mad	5.43801652892562
millionaire	6.044117647058823
crush	5.6521739130434785
ghetto	5.622641509433962
His	6.347642505277974
character	5.512787356321839
malevolent	6.571428571428571
usual	5.838847385272145
hospital	5.314984709480123
scene	5.356166947407823
invade	6.909090909090909
demolition	4.615384615384615
site	5.098360655737705
classics	6.273170731707317
Look	5.122065727699531
legs	4.920529801324503
two	5.7749571717800965
big	5.536684782608695
diggers	6.166666666666667
fighting	5.410169491525424
bleeds	6.166666666666667
This	5.548443254101104
movie	4.995064803283982
gets	5.252274866645748
better	4.897886698632569
each	6.380275804429586
quite	5.946236559139785
often	6.214747736093144
easily	5.640093786635404
most	5.8963165075034105
underrated	7.995614035087719
inn	4.842105263157895
cannon	5.093023255813954
Sure	5.375
its	5.879064767535609
flawed	6.065789473684211
does	5.587937062937063
realistic	6.737333333333333
view	6.17381974248927
homelessness	4.666666666666667
unlike	6.654911838790932
say	5.120725098112502
how	5.408804204993429
Citizen	5.25
Kane	5.256
gave	5.3948675496688745
lounge	4.333333333333333
singers	6.142857142857143
Titanic	6.915254237288136
Italians	5.5
YOU	4.491525423728813
IDIOTS	7.0
Many	6.114583333333333
jokes	4.554517133956386
fall	5.458950201884253
flat	4.1234567901234565
still	6.085826771653544
very	6.097315436241611
lovable	6.944055944055944
way	5.536044125192406
comedies	6.286713286713287
pull	5.445427728613569
story	5.904815423186652
traditionally	6.285714285714286
reviled	7.285714285714286
members	5.836697247706422
society	6.650470219435737
truly	6.076178960096735
impressive	6.472727272727273
Its	5.637482900136799
Fisher	7.440677966101695
King	5.8063291139240505
crap	2.6503496503496504
either	4.638154192459201
only	5.023378449639655
complaint	6.546762589928058
cast	5.898072352785847
someone	4.6213320912901725
else	4.809068010075567
Director	6.0476190476190474
Writer	5.8
so	5.141014858424446
typical	5.875989445910291
was	5.162538408478084
less	5.179896907216495
movies	5.273435401557883
actually	4.827009485771343
followable	4.5
Leslie	6.662790697674419
made	5.121168060099357
she	5.681472414094605
under	5.528316524437549
rated	5.171428571428572
actress	5.496103896103896
There	4.9930701047542305
moments	5.884382566585956
could	4.840087482310563
fleshed	6.267857142857143
bit	5.891190006574622
probably	5.3783078643309725
cut	4.656652360515022
room	5.449142857142857
worth	5.533025404157044
price	5.802139037433155
rent	4.116535433070866
overall	6.005174644243208
himself	5.896648044692737
job	6.380187416331995
characteristic	5.955555555555556
speaking	5.361963190184049
directly	5.378947368421053
audience	5.263398992212552
Again	5.62719298245614
best	6.7547363031234
actor	5.383741258741258
Fume	8.0
both	6.475750577367205
played	6.250292854353768
parts	5.738907849829351
well	6.3646050752499175
comedic	6.112179487179487
Robin	5.398340248962656
Williams	5.921282798833819
nor	4.906752411575563
quirky	6.368421052631579
/	5.518620092378753
insane	5.375565610859729
recent	6.047337278106509
thriller	5.8677309007981755
fame	6.059360730593608
hybrid	4.42
drama	6.321376281112738
dramatization	6.0
mixed	6.214545454545455
new	5.839647289353364
per	5.316546762589928
se	6.3076923076923075
mystery	5.789321789321789
suspense	5.475386779184247
vehicle	5.085470085470085
attempts	4.783737024221454
locate	6.157894736842105
sick	4.5588865096359745
boy	5.900881057268722
keeper	6.774193548387097
Also	5.610787172011662
starring	5.995584988962473
Sandra	7.474226804123711
Oh	3.72182006204757
Rory	7.961538461538462
Culkin	4.925
Suspense	6.586206896551724
Drama	6.681818181818182
pretty	5.003691084611017
news	5.41156462585034
report	5.534246575342466
William	6.4789915966386555
close	5.5606936416184976
achieving	5.935483870967742
goal	5.777777777777778
must	5.722398477157361
highly	7.081818181818182
entertained	5.3544303797468356
though	5.645767260307392
fails	3.6386138613861387
teach	5.073529411764706
guide	6.274725274725275
inspect	6.714285714285714
amuse	4.870967741935484
felt	5.145118733509235
watching	4.908903166590179
guy	4.363286713286714
performing	6.421875
actions	6.106451612903226
third	5.561240310077519
person	5.2745098039215685
perspective	6.622641509433962
In	5.671361502347418
real	5.825463371579876
able	5.974481658692185
subscribe	6.454545454545454
premise	4.315417256011315
All	5.6991236611489775
watch	5.3906371105255
definitely	6.526315789473684
Friday	4.968421052631579
Saturday	5.30188679245283
night	5.554874310239117
fare	5.809523809523809
rates	5.730769230769231
7	6.25909592061742
10	5.780050563088945
Fiend	5.2
Yes	5.227217496962333
art	6.021294718909711
successfully	5.739130434782608
slow	4.959927140255009
paced	6.553333333333334
unfolds	7.230769230769231
nice	5.8064176749079435
volumes	7.194444444444445
even	4.6546560174260305
notice	5.367052023121388
happening	5.191601049868766
Fine	5.375
performance	6.63781163434903
sexuality	6.5479452054794525
angles	5.765853658536585
seem	5.288346384154767
unnecessary	4.119601328903655
affect	7.118279569892473
enjoy	6.2613768961493586
However	5.458270106221548
core	5.585657370517929
engaging	6.1245901639344265
doesn	5.023809523809524
rush	5.095238095238095
onto	5.3547400611620795
grips	7.1875
enough	4.983908718548859
keep	5.678827361563518
wondering	4.596045197740113
direction	5.2301829268292686
Use	4.576923076923077
lights	6.253012048192771
achieve	5.877094972067039
desired	5.428571428571429
affects	6.5
unexpectedness	5.0
Very	6.023605150214593
1	4.147717099373321
looking	4.9975
lay	5.425287356321839
back	5.556581986143187
hear	5.576341127922971
thrilling	6.415584415584416
short	5.671476137624861
critically	6.037037037037037
acclaimed	6.436619718309859
psychological	6.357692307692307
based	5.701515151515151
true	6.5137529137529135
events	6.1915367483296215
Gabriel	5.2
celebrated	5.607142857142857
writer	5.031073446327683
late	6.202737382378101
talk	5.123552123552123
host	5.9411764705882355
becomes	5.721048798252003
captivated	8.022727272727273
harrowing	7.022222222222222
young	6.441518677281078
listener	4.916666666666667
adoptive	8.0
mother	5.9971077368040495
Toni	6.283333333333333
Collette	6.571428571428571
troubling	5.777777777777778
questions	5.784355179704017
arise	6.884615384615385
however	5.533290239172592
finds	6.26031746031746
drawn	5.990654205607477
into	5.4875923679276495
widening	4.2
hides	5.492307692307692
deadly	5.515723270440252
secret	5.603340292275574
according	5.442105263157894
official	6.29126213592233
synopsis	4.079207920792079
You	5.501822600243013
really	5.296763383014375
STOP	3.5294117647058822
reading	5.142638036809816
these	5.435041462896024
comments	5.455145118733509
NOW	5.98
How	4.307445956765412
lose	6.064615384615385
ending	5.4605773373545885
Ms	5.497041420118343
planning	5.672131147540983
chopped	3.5517241379310347
sent	6.421994884910486
deleted	4.608695652173913
land	5.770491803278689
overkill	5.9
nature	6.565406976744186
physical	6.02317880794702
mental	5.437086092715232
ailments	6.333333333333333
obvious	4.673295454545454
Mr	5.995765702187721
returns	5.908759124087592
New	6.1795081967213115
York	6.362264150943396
Possibly	4.625
blindness	8.0
question	5.298219584569733
revelation	6.174603174603175
certain	5.957994579945799
highway	5.166666666666667
video	4.752333540759179
tape	6.352422907488987
would	4.999349963435443
benefit	5.029411764705882
editing	4.44385026737968
director	5.045897435897436
Bobby	5.641791044776119
Cannavale	7.7272727272727275
Jess	6.041666666666667
initially	6.236486486486487
believable	6.465248226950354
couple	5.357869539198085
establishing	4.888888888888889
relationship	6.6082901554404145
might	4.9961832061068705
helped	6.065015479876161
set	5.561485909479078
stage	6.056657223796034
Otherwise	4.5027027027027025
exemplary	6.8
offers	6.332369942196531
exceptionally	5.929411764705883
strong	6.752918287937743
characterization	5.090163934426229
gay	4.5079928952042625
impersonation	4.724137931034483
Anna	6.548
Joe	5.9153046062407135
Morton	5.884615384615385
Ashe	7.0
Pete	5.75
Logand	7.25
perfect	7.475811795891318
Donna	5.89908256880734
belongs	5.514084507042254
creepy	5.556618819776714
hall	5.666666666666667
correct	5.199052132701421
saying	4.391115926327194
Psycho	6.902777777777778
several	5.79788838612368
organizations	4.615384615384615
giving	5.432762836185819
awards	6.346153846153846
seemed	4.664948453608248
reach	5.813765182186235
women	5.267950963222416
due	5.729479768786127
slighter	7.333333333333333
dispersion	7.0
roles	6.306582506762849
certainly	5.861992619926199
noticed	5.665441176470588
award	6.310861423220974
consideration	5.4363636363636365
She	6.108137432188065
And	5.21150169142521
Patrick	6.497737556561086
Stettner	7.375
evokes	7.239130434782608
Hitchcock	6.3971291866028706
makes	5.905701226846284
getting	5.101385390428211
sandwich	4.3125
vending	5.666666666666667
machine	5.1923076923076925
suspenseful	6.422459893048129
Finally	5.501618122977346
writers	4.517884914463453
Armistead	8.0
Maupin	7.166666666666667
Terry	6.0
Anderson	5.7309417040358746
deserve	4.470175438596491
gratitude	7.7272727272727275
attendants	5.857142857142857
everywhere	5.435483870967742
*	4.909361280271916
Night	5.455645161290323
Listener	6.8
21	6.516666666666667
06	5.5
~	5.973913043478261
THE	5.498980285520054
NIGHT	5.135135135135135
LISTENER	7.0
2006	6.084848484848485
2	4.370165745856354
John	6.24345429490124
Cullum	7.0
Lisa	5.637362637362638
Emery	6.833333333333333
Becky	7.083333333333333
Baker	5.746666666666667
Dir	4.214285714285714
Hitchcockian	7.25
suspenser	7.0
gives	6.536259541984733
stand	5.714285714285714
low	4.380571428571429
key	6.290243902439024
celebrities	6.318181818181818
fans	5.862891207153503
near	5.438839848675914
paranoia	6.855421686746988
associates	6.944444444444445
why	4.7043147208121825
almost	5.492312834224599
norm	5.75
latest	5.552238805970149
derange	5.0
fan	5.705820105820106
scenario	4.75
no	4.511681383370125
radio	6.069387755102041
personality	5.922155688622754
named	5.732394366197183
No	4.530699088145897
reads	5.376344086021505
stories	6.146724890829694
penned	6.333333333333333
airwaves	5.818181818181818
accumulated	7.142857142857143
interesting	5.310445818418484
form	6.130091984231274
submitted	4.333333333333333
manuscript	5.777777777777778
travails	5.714285714285714
troubled	7.304964539007092
youth	6.2748091603053435
editor	4.426086956521739
read	5.1464190981432365
naturally	5.478260869565218
disturbed	5.361111111111111
ultimately	5.640909090909091
intrigued	6.0
nightmarish	6.604166666666667
existence	5.4863813229571985
abducted	4.266666666666667
sexually	5.0962962962962965
abused	5.565789473684211
finally	5.8618421052631575
rescued	4.456140350877193
nurse	4.978947368421053
excellent	7.560621761658031
adopted	5.5479452054794525
correspondence	6.111111111111111
reveals	6.912087912087912
dying	5.4183006535947715
AIDS	6.614285714285714
Naturally	5.469879518072289
meet	6.102893890675241
suddenly	4.89375
doubt	5.345895020188426
possibly	4.603945371775417
devious	5.586206896551724
ulterior	5.833333333333333
motives	5.55
seed	5.538461538461538
planted	5.264705882352941
estranged	6.551724137931035
lover	5.920212765957447
whose	6.038775510204082
sudden	5.253658536585366
departure	6.96969696969697
City	6.745689655172414
apartment	6.610778443113772
emotional	6.793577981651376
tailspin	9.0
now	5.8062858869749165
grown	5.803212851405623
tempest	5.5
teacup	5.25
decides	5.6007326007326
investigating	5.391304347826087
backgrounds	6.732673267326732
discovering	6.407894736842105
truths	7.0
didn	4.749064546304958
anticipate	6.470588235294118
Written	6.666666666666667
co	5.599630996309963
wrote	4.941592920353982
screenplay	5.496171516079633
former	5.899598393574297
novice	7.076923076923077
hoax	4.7
run	5.175248419150858
full	5.8802017654476675
tilt	7.0
any	4.769597169297768
old	5.543594512903976
fashioned	6.551470588235294
pot	5.782608695652174
boiler	4.916666666666667
helps	7.2144846796657385
conflicted	7.7894736842105265
hearted	6.671111111111111
genuinely	6.387096774193548
number	5.914784394250513
fact	5.262271689497717
him	5.880839002267574
thing	4.519256909832351
